,Dept,Size,IsHoliday,MarkDown3,Month,A,B,C
21022,98,203007,False,177.27,1,1,0,0
21023,7,128107,False,0.0,1,0,1,0
21024,87,196321,False,112.01,1,1,0,0
21025,44,120653,False,0.0,1,0,1,0
21026,9,128107,False,0.0,1,0,1,0
21027,13,39690,False,0.0,1,0,0,1
21028,97,41062,False,26.26,1,0,0,1
21029,67,203819,False,190.3,1,1,0,0
21030,12,128107,False,0.0,1,0,1,0
21031,20,184109,False,82.5,1,1,0,0
21032,49,118221,False,0.0,1,0,1,0
21033,2,39690,False,3.38,1,1,0,0
21034,4,37392,False,0.0,1,0,1,0
21035,13,207499,False,49.3,1,1,0,0
21036,7,123737,False,0.0,1,0,1,0
21037,79,57197,False,0.0,1,0,1,0
21038,12,39690,False,0.0,1,0,0,1
21039,13,128107,False,0.0,1,0,1,0
21040,59,203819,False,190.3,1,1,0,0
21041,8,196321,False,112.01,1,1,0,0
21042,8,184109,False,82.5,1,1,0,0
21043,60,203819,False,190.3,1,1,0,0
21044,6,128107,False,0.0,1,0,1,0
21045,46,120653,False,0.0,1,0,1,0
21046,11,128107,False,0.0,1,0,1,0
21047,4,57197,False,0.0,1,0,1,0
21048,1,39690,False,3.38,1,1,0,0
21049,10,128107,False,0.0,1,0,1,0
21050,72,203819,False,190.3,1,1,0,0
21051,90,103681,False,1.46,1,0,1,0
21052,67,202505,False,37.1,1,1,0,0
21053,33,207499,False,49.3,1,1,0,0
21054,3,123737,False,0.0,1,0,1,0
21055,9,184109,False,82.5,1,1,0,0
21056,92,41062,False,26.26,1,0,0,1
21057,14,207499,False,49.3,1,1,0,0
21058,94,103681,False,1.46,1,0,1,0
21059,71,203819,False,190.3,1,1,0,0
21060,85,203007,False,177.27,1,1,0,0
21061,32,207499,False,49.3,1,1,0,0
21062,49,202505,False,37.1,1,1,0,0
21063,7,37392,False,0.0,1,0,1,0
21064,29,207499,False,49.3,1,1,0,0
21065,42,120653,False,0.0,1,0,1,0
21066,90,203819,False,190.3,1,1,0,0
21067,58,202505,False,37.1,1,1,0,0
21068,98,203819,False,190.3,1,1,0,0
21069,40,120653,False,0.0,1,0,1,0
21070,26,207499,False,49.3,1,1,0,0
21071,22,207499,False,49.3,1,1,0,0
21072,91,203819,False,190.3,1,1,0,0
21073,56,202505,False,37.1,1,1,0,0
21074,93,203007,False,177.27,1,1,0,0
21075,95,203007,False,177.27,1,1,0,0
21076,95,41062,False,26.26,1,0,0,1
21077,14,184109,False,82.5,1,1,0,0
21078,97,203819,False,190.3,1,1,0,0
21079,94,41062,False,26.26,1,0,0,1
21080,16,202307,False,86.09,1,1,0,0
21081,5,123737,False,0.0,1,0,1,0
21082,6,37392,False,0.0,1,0,1,0
21083,94,203007,False,177.27,1,1,0,0
21084,24,207499,False,49.3,1,1,0,0
21085,94,203819,False,190.3,1,1,0,0
21086,5,57197,False,0.0,1,0,1,0
21087,93,203819,False,190.3,1,1,0,0
21088,55,196321,False,112.01,1,1,0,0
21089,25,207499,False,49.3,1,1,0,0
21090,95,203819,False,190.3,1,1,0,0
21091,21,34875,False,0.0,1,0,1,0
21092,52,118221,False,0.0,1,0,1,0
21093,23,207499,False,49.3,1,1,0,0
21094,96,203819,False,190.3,1,1,0,0
21095,92,203819,False,190.3,1,1,0,0
21096,13,184109,False,82.5,1,1,0,0
21097,12,184109,False,82.5,1,1,0,0
21098,71,205863,False,46.16,1,1,0,0
21099,92,103681,False,1.46,1,0,1,0
21100,19,207499,False,49.3,1,1,0,0
21101,59,202505,False,37.1,1,1,0,0
21102,4,128107,False,0.0,1,0,1,0
21103,28,207499,False,49.3,1,1,0,0
21104,93,41062,False,26.26,1,0,0,1
21105,38,120653,False,0.0,1,0,1,0
21106,85,203819,False,190.3,1,1,0,0
21107,5,37392,False,0.0,1,0,1,0
21108,91,203007,False,177.27,1,1,0,0
21109,83,203819,False,190.3,1,1,0,0
21110,14,151315,False,44.0,1,1,0,0
21111,5,128107,False,0.0,1,0,1,0
21112,82,203819,False,190.3,1,1,0,0
21113,81,57197,False,0.0,1,0,1,0
21114,97,203007,False,177.27,1,1,0,0
21115,18,207499,False,49.3,1,1,0,0
21116,96,41062,False,26.26,1,0,0,1
21117,11,184109,False,82.5,1,1,0,0
21118,16,184109,False,82.5,1,1,0,0
21119,87,203819,False,190.3,1,1,0,0
21120,21,207499,False,49.3,1,1,0,0
21121,1,128107,False,0.0,1,0,1,0
21122,96,203007,False,177.27,1,1,0,0
21123,80,57197,False,0.0,1,0,1,0
21124,4,123737,False,0.0,1,0,1,0
21125,92,203007,False,177.27,1,1,0,0
21126,20,207499,False,49.3,1,1,0,0
21127,2,128107,False,0.0,1,0,1,0
21128,9,196321,False,112.01,1,1,0,0
21129,27,207499,False,49.3,1,1,0,0
21130,3,128107,False,0.0,1,0,1,0
21131,55,202505,False,37.1,1,1,0,0
21132,91,103681,False,1.46,1,0,1,0
21133,83,203007,False,177.27,1,1,0,0
21134,34,207499,False,49.3,1,1,0,0
21135,12,207499,False,49.3,1,1,0,0
21136,87,41062,False,26.26,1,0,0,1
21137,29,128107,False,0.0,1,0,1,0
21138,8,39690,False,3.38,1,1,0,0
21139,9,123737,False,0.0,1,0,1,0
21140,44,207499,False,49.3,1,1,0,0
21141,74,203007,False,177.27,1,1,0,0
21142,40,203819,False,190.3,1,1,0,0
21143,97,103681,False,1.46,1,0,1,0
21144,2,39910,False,63.36,1,0,0,1
21145,77,205863,False,46.16,1,1,0,0
21146,4,184109,False,82.5,1,1,0,0
21147,52,120653,False,0.0,1,0,1,0
21148,74,57197,False,0.0,1,0,1,0
21149,42,207499,False,49.3,1,1,0,0
21150,28,128107,False,0.0,1,0,1,0
21151,3,57197,False,0.0,1,0,1,0
21152,5,207499,False,49.3,1,1,0,0
21153,1,123737,False,0.0,1,0,1,0
21154,23,184109,False,82.5,1,1,0,0
21155,41,207499,False,49.3,1,1,0,0
21156,79,203007,False,177.27,1,1,0,0
21157,33,120653,False,0.0,1,0,1,0
21158,26,128107,False,0.0,1,0,1,0
21159,24,184109,False,82.5,1,1,0,0
21160,7,39690,False,3.38,1,1,0,0
21161,6,207499,False,49.3,1,1,0,0
21162,42,203819,False,190.3,1,1,0,0
21163,54,196321,False,112.01,1,1,0,0
21164,27,128107,False,0.0,1,0,1,0
21165,41,203819,False,190.3,1,1,0,0
21166,46,202505,False,37.1,1,1,0,0
21167,6,57197,False,0.0,1,0,1,0
21168,38,203819,False,190.3,1,1,0,0
21169,32,120653,False,0.0,1,0,1,0
21170,4,207499,False,49.3,1,1,0,0
21171,2,207499,False,49.3,1,1,0,0
21172,11,39690,False,0.0,1,0,0,1
21173,54,120653,False,0.0,1,0,1,0
21174,32,128107,False,0.0,1,0,1,0
21175,10,37392,False,0.0,1,0,1,0
21176,23,205863,False,46.16,1,1,0,0
21177,22,34875,False,0.0,1,0,1,0
21178,33,128107,False,0.0,1,0,1,0
21179,49,207499,False,49.3,1,1,0,0
21180,80,202505,False,37.1,1,1,0,0
21181,31,120653,False,0.0,1,0,1,0
21182,3,39910,False,63.36,1,0,0,1
21183,10,39690,False,3.38,1,1,0,0
21184,71,203007,False,177.27,1,1,0,0
21185,34,203819,False,190.3,1,1,0,0
21186,74,202505,False,37.1,1,1,0,0
21187,35,203819,False,190.3,1,1,0,0
21188,25,184109,False,82.5,1,1,0,0
21189,30,128107,False,0.0,1,0,1,0
21190,7,196321,False,112.01,1,1,0,0
21191,45,207499,False,49.3,1,1,0,0
21192,37,203819,False,190.3,1,1,0,0
21193,3,207499,False,49.3,1,1,0,0
21194,31,128107,False,0.0,1,0,1,0
21195,2,37392,False,0.0,1,0,1,0
21196,36,203819,False,190.3,1,1,0,0
21197,79,202505,False,37.1,1,1,0,0
21198,9,39690,False,3.38,1,1,0,0
21199,85,103681,False,1.46,1,0,1,0
21200,72,203007,False,177.27,1,1,0,0
21201,60,205863,False,46.16,1,1,0,0
21202,3,184109,False,82.5,1,1,0,0
21203,46,207499,False,49.3,1,1,0,0
21204,8,123737,False,0.0,1,0,1,0
21205,44,203819,False,190.3,1,1,0,0
21206,25,128107,False,0.0,1,0,1,0
21207,56,151315,False,44.0,1,1,0,0
21208,21,184109,False,82.5,1,1,0,0
21209,18,128107,False,0.0,1,0,1,0
21210,55,203819,False,190.3,1,1,0,0
21211,7,184109,False,82.5,1,1,0,0
21212,49,120653,False,0.0,1,0,1,0
21213,82,203007,False,177.27,1,1,0,0
21214,10,207499,False,49.3,1,1,0,0
21215,36,207499,False,49.3,1,1,0,0
21216,54,203819,False,190.3,1,1,0,0
21217,34,120653,False,0.0,1,0,1,0
21218,4,39690,False,3.38,1,1,0,0
21219,9,207499,False,49.3,1,1,0,0
21220,21,128107,False,0.0,1,0,1,0
21221,20,128107,False,0.0,1,0,1,0
21222,87,103681,False,1.46,1,0,1,0
21223,67,205863,False,46.16,1,1,0,0
21224,17,128107,False,0.0,1,0,1,0
21225,14,128107,False,0.0,1,0,1,0
21226,8,37392,False,0.0,1,0,1,0
21227,82,57197,False,0.0,1,0,1,0
21228,58,203819,False,190.3,1,1,0,0
21229,35,120653,False,0.0,1,0,1,0
21230,71,202505,False,37.1,1,1,0,0
21231,91,41062,False,26.26,1,0,0,1
21232,2,123737,False,0.0,1,0,1,0
21233,3,39690,False,3.38,1,1,0,0
21234,98,41062,False,26.26,1,0,0,1
21235,35,207499,False,49.3,1,1,0,0
21236,14,202307,False,86.09,1,1,0,0
21237,11,207499,False,49.3,1,1,0,0
21238,56,203819,False,190.3,1,1,0,0
21239,16,128107,False,0.0,1,0,1,0
21240,34,128107,False,0.0,1,0,1,0
21241,52,203819,False,190.3,1,1,0,0
21242,22,128107,False,0.0,1,0,1,0
21243,74,205863,False,46.16,1,1,0,0
21244,49,203819,False,190.3,1,1,0,0
21245,80,203007,False,177.27,1,1,0,0
21246,90,37392,False,0.0,1,0,1,0
21247,24,205863,False,46.16,1,1,0,0
21248,24,128107,False,0.0,1,0,1,0
21249,92,151315,False,44.0,1,1,0,0
21250,46,203819,False,190.3,1,1,0,0
21251,83,57197,False,0.0,1,0,1,0
21252,40,207499,False,49.3,1,1,0,0
21253,90,41062,False,26.26,1,0,0,1
21254,5,184109,False,82.5,1,1,0,0
21255,9,37392,False,0.0,1,0,1,0
21256,7,207499,False,49.3,1,1,0,0
21257,1,39910,False,63.36,1,0,0,1
21258,6,184109,False,82.5,1,1,0,0
21259,5,39690,False,3.38,1,1,0,0
21260,38,207499,False,49.3,1,1,0,0
21261,81,203007,False,177.27,1,1,0,0
21262,37,207499,False,49.3,1,1,0,0
21263,55,118221,False,0.0,1,0,1,0
21264,48,202505,False,37.1,1,1,0,0
21265,8,207499,False,49.3,1,1,0,0
21266,23,128107,False,0.0,1,0,1,0
21267,95,103681,False,1.46,1,0,1,0
21268,22,184109,False,82.5,1,1,0,0
21269,72,202505,False,37.1,1,1,0,0
21270,50,203819,False,190.3,1,1,0,0
21271,50,120653,False,0.0,1,0,1,0
21272,46,118221,False,0.0,1,0,1,0
21273,11,196321,False,112.01,1,1,0,0
21274,17,202307,False,86.09,1,1,0,0
21275,3,37392,False,0.0,1,0,1,0
21276,79,103681,False,1.46,1,0,1,0
21277,94,37392,False,0.0,1,0,1,0
21278,3,152513,False,32.5,1,1,0,0
21279,79,152513,False,32.5,1,1,0,0
21280,24,112238,False,0.0,1,0,1,0
21281,16,205863,False,46.16,1,1,0,0
21282,22,123737,False,0.0,1,0,1,0
21283,40,39690,False,29.12,1,0,0,1
21284,20,114533,False,0.0,1,0,1,0
21285,60,184109,False,82.5,1,1,0,0
21286,74,152513,False,32.5,1,1,0,0
21287,20,203007,False,177.27,1,1,0,0
21288,71,118221,False,0.0,1,0,1,0
21289,22,126512,False,0.0,1,0,1,0
21290,21,37392,False,0.0,1,0,1,0
21291,87,205863,False,46.16,1,1,0,0
21292,72,152513,False,32.5,1,1,0,0
21293,23,126512,False,0.0,1,0,1,0
21294,52,205863,False,46.16,1,1,0,0
21295,92,120653,False,0.0,1,0,1,0
21296,23,114533,False,0.0,1,0,1,0
21297,22,114533,False,0.0,1,0,1,0
21298,23,112238,False,0.0,1,0,1,0
21299,21,203007,False,177.27,1,1,0,0
21300,38,41062,False,26.26,1,0,0,1
21301,42,39690,False,29.12,1,0,0,1
21302,6,70713,False,0.0,1,0,1,0
21303,59,184109,False,82.5,1,1,0,0
21304,67,152513,False,32.5,1,1,0,0
21305,93,39690,False,3.38,1,1,0,0
21306,60,103681,False,1.46,1,0,1,0
21307,90,202307,False,86.09,1,1,0,0
21308,21,114533,False,0.0,1,0,1,0
21309,71,152513,False,32.5,1,1,0,0
21310,11,120653,False,0.0,1,0,1,0
21311,94,39690,False,3.38,1,1,0,0
21312,19,114533,False,0.0,1,0,1,0
21313,35,118221,False,0.0,1,0,1,0
21314,38,39690,False,29.12,1,0,0,1
21315,10,202307,False,86.09,1,1,0,0
21316,22,202307,False,86.09,1,1,0,0
21317,83,152513,False,32.5,1,1,0,0
21318,18,151315,False,44.0,1,1,0,0
21319,34,151315,False,44.0,1,1,0,0
21320,16,114533,False,0.0,1,0,1,0
21321,18,203007,False,177.27,1,1,0,0
21322,19,126512,False,0.0,1,0,1,0
21323,14,114533,False,0.0,1,0,1,0
21324,9,120653,False,0.0,1,0,1,0
21325,85,152513,False,32.5,1,1,0,0
21326,97,57197,False,0.0,1,0,1,0
21327,27,112238,False,0.0,1,0,1,0
21328,1,196321,False,112.01,1,1,0,0
21329,11,39910,False,0.44,1,1,0,0
21330,82,152513,False,32.5,1,1,0,0
21331,95,39690,False,3.38,1,1,0,0
21332,23,202505,False,37.1,1,1,0,0
21333,82,200898,False,689.52,1,1,0,0
21334,23,39910,False,63.36,1,0,0,1
21335,18,114533,False,0.0,1,0,1,0
21336,25,112238,False,0.0,1,0,1,0
21337,10,120653,False,0.0,1,0,1,0
21338,26,112238,False,0.0,1,0,1,0
21339,19,203007,False,177.27,1,1,0,0
21340,67,184109,False,82.5,1,1,0,0
21341,17,114533,False,0.0,1,0,1,0
21342,21,126512,False,0.0,1,0,1,0
21343,93,120653,False,0.0,1,0,1,0
21344,20,126512,False,0.0,1,0,1,0
21345,81,152513,False,32.5,1,1,0,0
21346,80,152513,False,32.5,1,1,0,0
21347,25,39910,False,63.36,1,0,0,1
21348,60,152513,False,32.5,1,1,0,0
21349,5,70713,False,0.0,1,0,1,0
21350,4,70713,False,0.0,1,0,1,0
21351,83,196321,False,112.01,1,1,0,0
21352,49,152513,False,32.5,1,1,0,0
21353,28,126512,False,0.0,1,0,1,0
21354,48,152513,False,32.5,1,1,0,0
21355,91,202307,False,86.09,1,1,0,0
21356,52,39690,False,29.12,1,0,0,1
21357,29,114533,False,0.0,1,0,1,0
21358,2,196321,False,112.01,1,1,0,0
21359,97,123737,False,0.0,1,0,1,0
21360,20,37392,False,0.0,1,0,1,0
21361,46,152513,False,32.5,1,1,0,0
21362,18,39910,False,63.36,1,0,0,1
21363,18,112238,False,0.0,1,0,1,0
21364,67,103681,False,1.46,1,0,1,0
21365,24,203007,False,177.27,1,1,0,0
21366,90,39690,False,3.38,1,1,0,0
21367,13,120653,False,0.0,1,0,1,0
21368,44,152513,False,32.5,1,1,0,0
21369,55,184109,False,82.5,1,1,0,0
21370,26,202505,False,37.1,1,1,0,0
21371,32,114533,False,0.0,1,0,1,0
21372,3,70713,False,0.0,1,0,1,0
21373,56,184109,False,82.5,1,1,0,0
21374,85,200898,False,689.52,1,1,0,0
21375,17,112238,False,0.0,1,0,1,0
21376,31,114533,False,0.0,1,0,1,0
21377,30,114533,False,0.0,1,0,1,0
21378,36,118221,False,0.0,1,0,1,0
21379,45,152513,False,32.5,1,1,0,0
21380,90,120653,False,0.0,1,0,1,0
21381,4,151315,False,44.0,1,1,0,0
21382,28,114533,False,0.0,1,0,1,0
21383,19,112238,False,0.0,1,0,1,0
21384,91,39690,False,3.38,1,1,0,0
21385,25,114533,False,0.0,1,0,1,0
21386,22,203007,False,177.27,1,1,0,0
21387,56,152513,False,32.5,1,1,0,0
21388,91,120653,False,0.0,1,0,1,0
21389,21,123737,False,0.0,1,0,1,0
21390,21,112238,False,0.0,1,0,1,0
21391,25,126512,False,0.0,1,0,1,0
21392,92,39690,False,3.38,1,1,0,0
21393,24,114533,False,0.0,1,0,1,0
21394,8,39690,False,0.0,1,0,0,1
21395,59,152513,False,32.5,1,1,0,0
21396,22,112238,False,0.0,1,0,1,0
21397,24,126512,False,0.0,1,0,1,0
21398,83,200898,False,689.52,1,1,0,0
21399,21,39910,False,63.36,1,0,0,1
21400,24,202505,False,37.1,1,1,0,0
21401,24,34875,False,0.0,1,0,1,0
21402,55,152513,False,32.5,1,1,0,0
21403,23,203007,False,177.27,1,1,0,0
21404,27,126512,False,0.0,1,0,1,0
21405,52,152513,False,32.5,1,1,0,0
21406,27,114533,False,0.0,1,0,1,0
21407,19,196321,False,112.01,1,1,0,0
21408,20,112238,False,0.0,1,0,1,0
21409,58,184109,False,82.5,1,1,0,0
21410,26,126512,False,0.0,1,0,1,0
21411,40,41062,False,26.26,1,0,0,1
21412,26,114533,False,0.0,1,0,1,0
21413,17,34875,False,0.0,1,0,1,0
21414,46,39690,False,29.12,1,0,0,1
21415,12,120653,False,0.0,1,0,1,0
21416,96,57197,False,0.0,1,0,1,0
21417,25,202505,False,37.1,1,1,0,0
21418,67,151315,False,44.0,1,1,0,0
21419,71,184109,False,82.5,1,1,0,0
21420,87,202307,False,86.09,1,1,0,0
21421,10,126512,False,0.0,1,0,1,0
21422,1,114533,False,0.0,1,0,1,0
21423,25,41062,False,26.26,1,0,0,1
21424,91,196321,False,112.01,1,1,0,0
21425,34,112238,False,0.0,1,0,1,0
21426,31,39910,False,63.36,1,0,0,1
21427,19,202505,False,37.1,1,1,0,0
21428,2,204184,False,589.24,1,1,0,0
21429,7,39690,False,0.0,1,0,0,1
21430,34,118221,False,0.0,1,0,1,0
21431,97,120653,False,0.0,1,0,1,0
21432,2,114533,False,0.0,1,0,1,0
21433,24,123737,False,0.0,1,0,1,0
21434,26,39690,False,29.12,1,0,0,1
21435,79,184109,False,82.5,1,1,0,0
21436,1,204184,False,589.24,1,1,0,0
21437,12,203007,False,177.27,1,1,0,0
21438,9,70713,False,0.0,1,0,1,0
21439,11,57197,False,0.0,1,0,1,0
21440,98,152513,False,32.5,1,1,0,0
21441,4,114533,False,0.0,1,0,1,0
21442,28,39910,False,63.36,1,0,0,1
21443,22,39690,False,0.0,1,0,0,1
21444,3,204184,False,589.24,1,1,0,0
21445,33,112238,False,0.0,1,0,1,0
21446,2,158114,False,18.98,1,1,0,0
21447,27,39690,False,29.12,1,0,0,1
21448,10,70713,False,0.0,1,0,1,0
21449,3,114533,False,0.0,1,0,1,0
21450,11,126512,False,0.0,1,0,1,0
21451,23,37392,False,0.0,1,0,1,0
21452,49,205863,False,46.16,1,1,0,0
21453,3,158114,False,18.98,1,1,0,0
21454,98,155083,False,126.72,1,1,0,0
21455,11,203007,False,177.27,1,1,0,0
21456,10,203007,False,177.27,1,1,0,0
21457,4,158114,False,18.98,1,1,0,0
21458,38,112238,False,0.0,1,0,1,0
21459,56,103681,False,1.46,1,0,1,0
21460,94,119557,False,0.0,1,0,1,0
21461,7,126512,False,0.0,1,0,1,0
21462,98,120653,False,0.0,1,0,1,0
21463,7,204184,False,589.24,1,1,0,0
21464,1,93188,False,0.0,1,0,1,0
21465,82,37392,False,0.0,1,0,1,0
21466,83,202307,False,86.09,1,1,0,0
21467,11,70713,False,0.0,1,0,1,0
21468,18,202505,False,37.1,1,1,0,0
21469,21,196321,False,112.01,1,1,0,0
21470,23,39690,False,29.12,1,0,0,1
21471,12,126512,False,0.0,1,0,1,0
21472,14,39910,False,0.44,1,1,0,0
21473,95,119557,False,0.0,1,0,1,0
21474,25,39690,False,29.12,1,0,0,1
21475,98,119557,False,0.0,1,0,1,0
21476,35,112238,False,0.0,1,0,1,0
21477,9,126512,False,0.0,1,0,1,0
21478,6,120653,False,0.0,1,0,1,0
21479,4,204184,False,589.24,1,1,0,0
21480,32,39910,False,63.36,1,0,0,1
21481,80,184109,False,82.5,1,1,0,0
21482,97,119557,False,0.0,1,0,1,0
21483,80,200898,False,689.52,1,1,0,0
21484,8,126512,False,0.0,1,0,1,0
21485,96,37392,False,0.0,1,0,1,0
21486,36,112238,False,0.0,1,0,1,0
21487,6,204184,False,589.24,1,1,0,0
21488,5,204184,False,589.24,1,1,0,0
21489,7,120653,False,0.0,1,0,1,0
21490,5,114533,False,0.0,1,0,1,0
21491,97,152513,False,32.5,1,1,0,0
21492,91,152513,False,32.5,1,1,0,0
21493,11,114533,False,0.0,1,0,1,0
21494,20,196321,False,112.01,1,1,0,0
21495,97,39690,False,3.38,1,1,0,0
21496,10,114533,False,0.0,1,0,1,0
21497,32,151315,False,44.0,1,1,0,0
21498,32,39690,False,29.12,1,0,0,1
21499,29,112238,False,0.0,1,0,1,0
21500,72,184109,False,82.5,1,1,0,0
21501,8,120653,False,0.0,1,0,1,0
21502,92,152513,False,32.5,1,1,0,0
21503,59,196321,False,112.01,1,1,0,0
21504,9,114533,False,0.0,1,0,1,0
21505,21,39690,False,0.0,1,0,0,1
21506,16,203007,False,177.27,1,1,0,0
21507,16,126512,False,0.0,1,0,1,0
21508,22,37392,False,0.0,1,0,1,0
21509,28,112238,False,0.0,1,0,1,0
21510,12,39910,False,0.44,1,1,0,0
21511,13,114533,False,0.0,1,0,1,0
21512,96,39690,False,3.38,1,1,0,0
21513,18,126512,False,0.0,1,0,1,0
21514,7,70713,False,0.0,1,0,1,0
21515,94,151315,False,44.0,1,1,0,0
21516,17,126512,False,0.0,1,0,1,0
21517,87,152513,False,32.5,1,1,0,0
21518,17,203007,False,177.27,1,1,0,0
21519,48,151315,False,44.0,1,1,0,0
21520,22,202505,False,37.1,1,1,0,0
21521,12,114533,False,0.0,1,0,1,0
21522,90,152513,False,32.5,1,1,0,0
21523,94,120653,False,0.0,1,0,1,0
21524,59,103681,False,1.46,1,0,1,0
21525,29,126512,False,0.0,1,0,1,0
21526,93,152513,False,32.5,1,1,0,0
21527,52,57197,False,0.0,1,0,1,0
21528,95,120653,False,0.0,1,0,1,0
21529,96,123737,False,0.0,1,0,1,0
21530,74,184109,False,82.5,1,1,0,0
21531,28,39690,False,29.12,1,0,0,1
21532,90,205863,False,46.16,1,1,0,0
21533,96,152513,False,32.5,1,1,0,0
21534,98,57197,False,0.0,1,0,1,0
21535,6,114533,False,0.0,1,0,1,0
21536,32,112238,False,0.0,1,0,1,0
21537,85,202307,False,86.09,1,1,0,0
21538,1,158114,False,18.98,1,1,0,0
21539,58,103681,False,1.46,1,0,1,0
21540,13,203007,False,177.27,1,1,0,0
21541,20,202505,False,37.1,1,1,0,0
21542,96,120653,False,0.0,1,0,1,0
21543,72,118221,False,0.0,1,0,1,0
21544,31,112238,False,0.0,1,0,1,0
21545,13,126512,False,0.0,1,0,1,0
21546,8,70713,False,0.0,1,0,1,0
21547,30,112238,False,0.0,1,0,1,0
21548,28,41062,False,26.26,1,0,0,1
21549,98,39690,False,3.38,1,1,0,0
21550,31,39690,False,29.12,1,0,0,1
21551,14,126512,False,0.0,1,0,1,0
21552,95,152513,False,32.5,1,1,0,0
21553,94,152513,False,32.5,1,1,0,0
21554,13,39910,False,0.44,1,1,0,0
21555,21,202505,False,37.1,1,1,0,0
21556,14,203007,False,177.27,1,1,0,0
21557,23,123737,False,0.0,1,0,1,0
21558,8,114533,False,0.0,1,0,1,0
21559,7,114533,False,0.0,1,0,1,0
21560,81,200898,False,689.52,1,1,0,0
21561,42,41062,False,26.26,1,0,0,1
21562,25,203007,False,177.27,1,1,0,0
21563,87,39690,False,3.38,1,1,0,0
21564,96,202505,False,37.1,1,1,0,0
21565,45,126512,False,0.0,1,0,1,0
21566,17,123737,False,0.0,1,0,1,0
21567,46,126512,False,0.0,1,0,1,0
21568,74,114533,False,0.0,1,0,1,0
21569,42,184109,False,82.5,1,1,0,0
21570,1,112238,False,0.0,1,0,1,0
21571,16,152513,False,32.5,1,1,0,0
21572,47,126512,False,0.0,1,0,1,0
21573,32,202505,False,37.1,1,1,0,0
21574,14,152513,False,32.5,1,1,0,0
21575,48,126512,False,0.0,1,0,1,0
21576,79,114533,False,0.0,1,0,1,0
21577,81,39690,False,29.12,1,0,0,1
21578,80,120653,False,0.0,1,0,1,0
21579,35,203007,False,177.27,1,1,0,0
21580,17,151315,False,44.0,1,1,0,0
21581,16,196321,False,112.01,1,1,0,0
21582,41,184109,False,82.5,1,1,0,0
21583,20,120653,False,0.0,1,0,1,0
21584,95,202505,False,37.1,1,1,0,0
21585,81,114533,False,0.0,1,0,1,0
21586,98,207499,False,49.3,1,1,0,0
21587,72,114533,False,0.0,1,0,1,0
21588,13,152513,False,32.5,1,1,0,0
21589,55,39690,False,3.38,1,1,0,0
21590,99,207499,False,49.3,1,1,0,0
21591,40,118221,False,0.0,1,0,1,0
21592,80,114533,False,0.0,1,0,1,0
21593,18,34875,False,0.0,1,0,1,0
21594,12,39910,False,63.36,1,0,0,1
21595,20,202307,False,86.09,1,1,0,0
21596,93,57197,False,0.0,1,0,1,0
21597,17,39690,False,0.0,1,0,0,1
21598,2,112238,False,0.0,1,0,1,0
21599,19,152513,False,32.5,1,1,0,0
21600,60,118221,False,0.0,1,0,1,0
21601,33,203007,False,177.27,1,1,0,0
21602,31,202505,False,37.1,1,1,0,0
21603,20,152513,False,32.5,1,1,0,0
21604,60,114533,False,0.0,1,0,1,0
21605,44,184109,False,82.5,1,1,0,0
21606,81,120653,False,0.0,1,0,1,0
21607,18,123737,False,0.0,1,0,1,0
21608,21,152513,False,32.5,1,1,0,0
21609,59,114533,False,0.0,1,0,1,0
21610,4,112238,False,0.0,1,0,1,0
21611,79,39690,False,29.12,1,0,0,1
21612,67,39690,False,3.38,1,1,0,0
21613,42,126512,False,0.0,1,0,1,0
21614,49,126512,False,0.0,1,0,1,0
21615,7,39910,False,0.44,1,1,0,0
21616,44,126512,False,0.0,1,0,1,0
21617,34,203007,False,177.27,1,1,0,0
21618,58,196321,False,112.01,1,1,0,0
21619,17,152513,False,32.5,1,1,0,0
21620,91,200898,False,689.52,1,1,0,0
21621,80,39690,False,29.12,1,0,0,1
21622,94,202307,False,86.09,1,1,0,0
21623,19,120653,False,0.0,1,0,1,0
21624,25,151315,False,44.0,1,1,0,0
21625,3,112238,False,0.0,1,0,1,0
21626,17,37392,False,0.0,1,0,1,0
21627,9,39690,False,0.0,1,0,0,1
21628,18,152513,False,32.5,1,1,0,0
21629,60,39690,False,3.38,1,1,0,0
21630,67,114533,False,0.0,1,0,1,0
21631,71,114533,False,0.0,1,0,1,0
21632,4,196321,False,112.01,1,1,0,0
21633,97,207499,False,49.3,1,1,0,0
21634,12,152513,False,32.5,1,1,0,0
21635,94,207499,False,49.3,1,1,0,0
21636,22,120653,False,0.0,1,0,1,0
21637,55,126512,False,0.0,1,0,1,0
21638,42,39690,False,3.38,1,1,0,0
21639,5,152513,False,32.5,1,1,0,0
21640,92,200898,False,689.52,1,1,0,0
21641,1,57197,False,0.0,1,0,1,0
21642,6,152513,False,32.5,1,1,0,0
21643,38,203007,False,177.27,1,1,0,0
21644,91,114533,False,0.0,1,0,1,0
21645,78,120653,False,0.0,1,0,1,0
21646,95,207499,False,49.3,1,1,0,0
21647,12,202307,False,86.09,1,1,0,0
21648,54,126512,False,0.0,1,0,1,0
21649,34,202505,False,37.1,1,1,0,0
21650,7,152513,False,32.5,1,1,0,0
21651,74,120653,False,0.0,1,0,1,0
21652,92,114533,False,0.0,1,0,1,0
21653,93,202505,False,37.1,1,1,0,0
21654,92,207499,False,49.3,1,1,0,0
21655,10,39910,False,63.36,1,0,0,1
